,0
1396,1.64611513
1397,0.119115095
1398,1.42995908
1399,0.0844536386
1400,0.207152205
1401,0.431532636
1402,0.36624721
1403,0.490724772
1404,0.104265811
1405,0.269976455
1406,0.0335818976
1407,0.114305205
1408,0.0958885489
1409,0.307056233
1410,0.130457349
1411,0.178198359
1412,0.812678934
1413,0.759853425
1414,0.0111696822
1415,0.126664243
1416,0.0241621399
1417,0.446063763
1418,0.186428413
1419,0.039076515
1420,0.00250634507
1421,1.32474354
1422,0.356883162
1423,0.214447707
1424,0.710160847
1425,0.447127802
1426,0.116960032
1427,0.130070162
1428,0.650478793
1429,1.18415426
1430,0.699924674
1431,0.0294866177
1432,0.169495643
1433,0.686270653
1434,1.63463737
1435,0.345330231
1436,3.93789816e-06
1437,0.624594757
1438,0.987817328
1439,0.442989552
1440,0.382767777
1441,0.89526787
1442,0.0771071751
1443,0.925167965
1444,0.0186111183
1445,0.272170087
1446,2.29089326
1447,0.457878215
1448,0.000132034818
1449,1.21755444
1450,0.989209484
1451,0.451972553
1452,0.17130591
1453,1.270578
1454,0.530893469
1455,0.0990180056
1456,0.116630755
1457,0.25889248
1458,0.250232617
1459,0.279554771
1460,0.00278083859
1461,0.00961306125
1462,0.0573007943
1463,0.379756457
1464,0.0676666857
1465,0.918845351
1466,0.0447215825
1467,0.192806738
1468,0.125309149
1469,0.236631873
1470,0.833205715
1471,0.310980216
1472,0.839973078
1473,0.0619150637
1474,0.287430532
1475,0.0293719559
1476,0.16380888
1477,1.95076231
1478,0.707181956
1479,0.0797131255
1480,0.992290297
1481,0.0190130137
1482,0.430369804
1483,4.59744076
1484,0.63598276
1485,0.0382345035
1486,0.289840746
1487,1.06237994
1488,1.11157333
1489,0.0663023259
1490,0.20548208
1491,0.221850923
1492,0.622625238
1493,0.556551077
1494,0.171059213
1495,0.0115657867
1496,1.24635308
1497,0.219331837
1498,0.144273518
1499,0.0539524377
1500,0.358651734
1501,2.44857179
1502,0.0264382349
1503,0.00596588897
1504,0.944084848
1505,0.00643843467
1506,0.0577374358
1507,0.370366928
1508,0.520180118
1509,0.0570946347
1510,2.50958462
1511,0.0278153349
1512,0.237475043
1513,0.013488399
1514,0.29041753
1515,0.00816067834
1516,0.0272327601
1517,0.00514009228
1518,0.0301444754
1519,0.0393232116
1520,0.0457222674
1521,0.0626493627
1522,0.181303494
1523,0.183901337
1524,0.479564355
1525,0.429884518
1526,0.167097011
1527,0.639101793
1528,0.282198942
1529,0.199830063
1530,0.0175617889
1531,0.017752892
1532,0.216349472
1533,0.00165970079
1534,0.164515382
1535,0.101663335
1536,0.00540300373
1537,0.369312966
1538,0.178351241
1539,0.771028898
1540,0.0582111397
1541,0.627554538
1542,0.789495241
1543,0.829316479
1544,0.712118205
1545,2.29692517
1546,0.439098
1547,0.365505962
1548,0.643096425
1549,0.172415466
1550,0.0862859113
1551,0.0950650685
1552,0.0569903967
1553,0.0415585378
1554,0.658681167
1555,0.0786649543
1556,0.1362414
1557,0.0317370006
1558,0.149258412
1559,0.228413285
1560,0.0621548112
1561,0.00912198441
1562,0.00142806074
1563,0.00946481168
1564,0.621782068
1565,0.756287326
1566,1.43048027
1567,0.115883716
1568,0.0128780275
1569,0.137591862
1570,0.0136320157
1571,0.0651533914
1572,0.914632977
1573,0.554679426
1574,0.163810039
1575,0.274528182
1576,0.0161418355
1577,0.174131918
1578,0.00571340132
1579,0.159891847
1580,0.00264417093
1581,3.04998575
1582,0.980884342
1583,0.0841108115
1584,0.0491111611
1585,0.282324027
1586,0.0705691353
1587,0.137449403
1588,0.700518831
1589,0.00143385178
1590,0.530462619
1591,0.556287008
1592,1.20024861
1593,0.194952882
1594,0.423674249
1595,0.291918557
1596,0.122550316
1597,0.854949765
1598,0.136967592
1599,0.0854149448
1600,0.640028353
1601,0.0029348792
1602,1.23603004
1603,0.0119514673
1604,0.00286422898
1605,0.000469071048
1606,0.0654278848
1607,1.00724266
1608,0.874160831
1609,1.00744766
1610,1.5553771
1611,0.208974053
1612,0.905870034
1613,0.233412077
1614,0.413176322
1615,0.759633367
1616,0.36830649
1617,0.285873911
1618,0.16187237
1619,0.0931227668
