,0
1251,2014.24202262
1252,2014.24202917
1253,2014.2420902
1254,2014.24213624
1255,2014.24222168
1256,2014.24256031
1257,2014.24271307
1258,2014.24393843
1259,2014.24442607
1260,2014.24443589
1261,2014.24508849
1262,2014.24559682
1263,2014.24581049
1264,2014.24612809
1265,2014.24631594
1266,2014.24641437
1267,2014.24653962
1268,2014.24654707
1269,2014.24657496
1270,2014.24662484
1271,2014.24678646
1272,2014.24697364
1273,2014.2473889000003
1274,2014.24738912
1275,2014.24813868
1276,2014.24852973
1277,2014.24900078
1278,2014.24942243
1279,2014.24981077
1280,2014.25013325
1281,2014.25128564
1282,2014.25143272
1283,2014.25197335
1284,2014.25246229
1285,2014.25247642
1286,2014.25398942
1287,2014.25440106
1288,2014.2544495000002
1289,2014.25474787
1290,2014.25494441
1291,2014.2550680999998
1292,2014.25511313
1293,2014.25511774
1294,2014.25516685
1295,2014.25556045
1296,2014.25588543
1297,2014.25610266
1298,2014.25695265
1299,2014.25728434
1300,2014.25775617
1301,2014.25782134
1302,2014.25813776
1303,2014.25822268
1304,2014.25878031
1305,2014.25898455
1306,2014.25908545
1307,2014.26192002
1308,2014.26198424
1309,2014.26199415
1310,2014.26263081
1311,2014.26312986
1312,2014.26328539
1313,2014.26340481
1314,2014.26369783
1315,2014.2637397
1316,2014.26450158
1317,2014.26484601
1318,2014.26491839
1319,2014.26493999
1320,2014.26507173
1321,2014.26514575
1322,2014.2654479000003
1323,2014.2656123
1324,2014.26673709
1325,2014.26778278
1326,2014.26816198
1327,2014.26856752
1328,2014.26890433
1329,2014.26912539
1330,2014.26922573
1331,2014.2696735999998
1332,2014.26970599
1333,2014.27004729
1334,2014.27031666
1335,2014.27043111
1336,2014.27048676
1337,2014.27059822
1338,2014.27074557
1339,2014.2709085000001
1340,2014.27174045
1341,2014.27178127
1342,2014.2719624000001
1343,2014.27199556
1344,2014.27209656
1345,2014.27209984
1346,2014.27218365
1347,2014.27218548
1348,2014.27234437
1349,2014.27275264
1350,2014.2729049000002
1351,2014.2731617
1352,2014.27328919
1353,2014.27330042
1354,2014.27332332
1355,2014.27404087
1356,2014.27428725
1357,2014.27433221
1358,2014.27448044
1359,2014.27457734
1360,2014.2746647
1361,2014.27513227
1362,2014.2770327999997
1363,2014.27704269
1364,2014.27734564
1365,2014.27773976
1366,2014.27789439
1367,2014.27856405
1368,2014.27883057
1369,2014.2791750999997
1370,2014.27929613
1371,2014.27975638
1372,2014.28095674
1373,2014.28126659
1374,2014.2813311999998
1375,2014.28139319
1376,2014.28143712
1377,2014.28159373
1378,2014.28173963
1379,2014.2837100000002
1380,2014.28428487
1381,2014.28432805
1382,2014.28497222
1383,2014.2863724
1384,2014.28774004
1385,2014.28902829
1386,2014.28959691
1387,2014.29137434
1388,2014.29176204
1389,2014.29366581
1390,2014.29367115
1391,2014.29380292
1392,2014.29681782
1393,2014.29688037
1394,2014.2969913
1395,2014.2971140999998
1396,2014.29796764
1397,2014.29846078
1398,2014.30081282
1399,2014.30082514
1400,2014.30085909
1401,2014.30182448
1402,2014.30211781
1403,2014.30239328
1404,2014.30345537
1405,2014.3044912
1406,2014.30503099
1407,2014.30508795
1408,2014.30524566
1409,2014.30550504
1410,2014.30611752
1411,2014.306512
1412,2014.30698823
1413,2014.30862929
1414,2014.3116178
1415,2014.31262403
1416,2014.31274119
1417,2014.3130829
1418,2014.31320173
1419,2014.31365402
1420,2014.3136983
1421,2014.3150585
1422,2014.31536887
1423,2014.31643681
1424,2014.31720338
1425,2014.3178510000002
1426,2014.31799244
1427,2014.3191522999998
1428,2014.31931231
1429,2014.31972402
1430,2014.32082701
1431,2014.32104958
1432,2014.32107809
1433,2014.32124291
1434,2014.3217531
1435,2014.32191838
1436,2014.32222237
1437,2014.32223185
1438,2014.32238228
1439,2014.32257593
1440,2014.32314349
1441,2014.32318248
1442,2014.32333191
1443,2014.32378728
1444,2014.32490123
1445,2014.32499917
1446,2014.32514444
1447,2014.32524101
1448,2014.32639479
1449,2014.32646867
1450,2014.32658502
1451,2014.32691808
1452,2014.32695371
1453,2014.32727739
1454,2014.3277729000001
1455,2014.32828421
1456,2014.32847413
1457,2014.32909568
1458,2014.32918182
1459,2014.32929888
1460,2014.32967249
1461,2014.32991654
1462,2014.33088621
1463,2014.33095036
1464,2014.33216525
